id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag
16010264,C#dY#VZk#UJKz#eRNHj#IFtEcw#xlXpqsD#griMWhPvSybnfAoLBuQTGmaO,126.500000,1566.000000,47.000000,0.575581,1
16010265,u#wb#lmS#fcAQ#BDYUn#osRCeg#NrLGyWt#zaOdPMFXqVIHZijKkhxJvpET,145.000000,4407.000000,71.000000,0.456731,1
16010266,y#sb#GTO#WYqH#tKuLm#SJDgUR#rhQZXva#jonExwfzPFeAIiCpldNBVMkc,151.500000,1938.000000,54.000000,0.549020,1
16010267,N#LY#cPE#uTqQ#dbeGh#yDWInR#owZKUBC#XstrkiVxpOlafzMjSAJFvHmg,145.500000,1106.000000,53.000000,0.595745,1
16010260,M#jX#tQZ#pfla#kDAqr#JmYWxH#TUscndK#wyRNCOVbieLPzguEBIGFhvSo,149.000000,1014.000000,34.000000,0.744318,1
16010268,R#ua#ZJl#ejrP#kVFpc#zdXntN#QCybSsM#AOWLvgiTmfIhwYHqxUKDEGoB,140.500000,738.000000,43.000000,0.668478,1
16010270,c#rb#DeG#YKpP#CsAzy#WlvXHZ#wTMtVRa#duiJhgQLoSIjnOfmFxUqBkNE,126.500000,3403.000000,47.000000,0.605882,1
16010271,W#ot#cfg#mwEk#pyvri#LeFhZS#qbsCdAI#NVRzXMOanUDuQxHPGYTBKljJ,125.000000,1284.000000,53.000000,0.563158,1
16010272,b#kP#mUa#fiMu#sRzNL#TJjdqK#WtOprCV#cnAHIYylgxFBvSoeGZQhDwXE,139.000000,1101.000000,36.000000,0.696203,1
16010273,B#WA#bSt#fFPo#zqEXZ#mKlRnV#yTxirLC#YhvUsuNaDIegkJMHjdwQGcOp,135.500000,1744.000000,42.000000,0.644444,1
16010274,k#Al#guP#VvSh#QizeG#pdyrEa#KHZbRos#xnBtXJmFIcMCULOqWTYDwNfj,132.000000,2656.000000,48.000000,0.639785,1
16010275,O#XT#Dhc#gRNo#Avlqd#ZBfiCm#YrUIyuE#bwFLHkQSznKVJePtxWGMjspa,156.000000,3919.000000,51.000000,0.574468,1
16010276,n#kD#daJ#CVvE#bWwml#SAXpZo#UPOjGie#fquhIBQMFrRcgNLKsHtzYTyx,125.500000,1617.000000,55.000000,0.578947,1
16010269,A#Og#MuV#NGnF#tkSpD#KTmcox#ZlqrBLI#JvUiRjbzdCaPhwYyXHEfQWes,102.000000,1126.000000,45.000000,0.706250,1
16010160,A#xp#zny#doXP#EDlus#JeImTB#cigZvfq#KhNFabRYVLGUCjWQrHtOkSMw,159.000000,673.000000,47.000000,0.589888,0
16010259,X#gm#RVK#EOSW#ioZyz#PCspIG#LcHuadw#YQUAxDevtjhbqlJFTBrkNnfM,138.000000,4095.000000,60.000000,0.478022,1
16010257,M#eO#yxK#rcSd#iRqtB#QhGYnN#PspjwTE#oLmHfIgUvJCWkDFaXZAlbzVu,136.500000,3656.000000,53.000000,0.569892,1
16010241,a#ZE#bqh#DxYu#AOBwT#ymHULM#IiegPzn#tojklVCWJNpfFrsScGvdXKQR,114.500000,793.000000,40.000000,0.628788,1
16010242,K#fg#ZDr#sdnh#mMLkV#TSvRuF#xUQipXa#CBzcAoeIYWjlGqybHwOtPNEJ,177.000000,2500.000000,48.000000,0.639423,1
16010243,F#Zu#aoc#SrgA#jGCsy#DbpWeN#KLkihHv#XfldqOmYRVJzEPUQxMtnIwBT,140.500000,1813.000000,43.000000,0.697802,1
16010244,H#Pg#oaV#YQMe#ZAIyN#fdbwms#GJFWrSE#tBLClqUizOjKRnvxpukTDhcX,171.500000,4851.000000,54.000000,0.553922,1
16010245,r#kG#HAl#gWPx#XFmit#IsnvZB#CYMTOyQ#DRSJwjVuNbqpcUefLzEoKhda,181.500000,3516.000000,58.000000,0.545455,1
16010246,h#AC#SNX#BQLa#wkzyj#bMUxJr#cieIEDt#vZuoWOGHgnmKFpsPdYqTlfVR,130.500000,3321.000000,50.000000,0.560976,1
16010247,j#JX#wts#vHUh#qoCVI#rgzfPB#MkdcxNR#eLYlDnyQFGuAOTEZWbiapSKm,140.000000,2107.000000,50.000000,0.568421,1
16010258,j#VS#Dca#UeiM#XmTfp#ysLoFE#CZkztBv#wuGHxPOghKdJnbNWRQYIqlAr,122.000000,3003.000000,47.000000,0.554217,1
16010248,u#aM#mUR#ekpW#rBcTq#ndCQZi#otjJOAw#bXfhSNsvIGxPVYzyLHEDgKFl,135.000000,2074.000000,63.000000,0.489583,1
16010250,a#eB#sEp#hoOz#YHlSN#rxPXkW#CdGcRiL#wUjAvTMnZJtqQFDbygmIfVuK,133.500000,3916.000000,59.000000,0.539326,1
16010251,A#Gu#CnK#JQoI#HXLdO#ksEmcf#ZlFzeVB#qprPwvbNRDTUhjgSYatMyixW,119.500000,3087.000000,46.000000,0.607143,1
16010252,m#Oa#Jdr#ijRV#zXSHF#sotPbA#hYDNxQL#UefnuZKcgqpIvywBGEkCWMTl,151.500000,2073.000000,51.000000,0.651042,1
16010253,a#OH#pcQ#ZEvD#Bzolw#fIhSyF#tGXTxkg#NPRVdimYjesMJAUWKqurbCLn,131.500000,2291.000000,40.000000,0.681818,1
16010254,u#aA#CEd#wRMr#oScDn#gbpYty#kHTUOBV#NvhmxXQJifsqIWPLZjeFzKGl,107.500000,796.000000,37.000000,0.756579,1
16010255,N#Wq#cSO#oDEZ#uzFQM#IKbAYn#visTfxh#RLyrHpCeJaGwtBldkVPmjUXg,121.500000,2682.000000,68.000000,0.524272,1
16010256,X#ay#VQT#SUGP#OdEKn#hlMque#HwvIcpZ#mBfDzYjCgRtxoAbLNWJsirFk,147.000000,2232.000000,50.000000,0.573684,1
16010249,R#Nq#xjf#lOcA#MwsEp#kYhPgo#CKeymrd#bnvQVtJUWSFHuXiGTIZBDzLa,120.000000,1686.000000,51.000000,0.611702,1
16010240,l#FN#wzJ#RWIg#miXHb#DeBxSK#VqftkZo#dTaQucPrjOhpMnyYLUvGCEsA,151.500000,1758.000000,45.000000,0.656250,1
16010278,O#EK#HPy#NuIX#LJFfj#DURdhT#VqnxtaY#BkQsrzwMApGvZCegmcbliWSo,165.500000,1226.000000,54.000000,0.550505,1
16010280,p#YL#iTk#QGOm#obrJA#vzuFRc#gWxDyEn#jdKIMaXfhePHSVNsUCqtwZBl,112.000000,227.000000,44.000000,0.650000,0
16010301,S#lU#Luf#xvBn#FGYmr#MJjoay#HiQsZTC#kpKqhROePtwENXbzIgWdDcAV,115.500000,2557.000000,39.000000,0.772727,1
16010302,X#md#qVD#eQRF#GzLJW#ECZbUK#wloTMtB#HgvypScsijxrIkOnfNaPuAhY,130.000000,1756.000000,55.000000,0.556818,1
16010303,B#Sg#Qri#IbUT#GcjqH#EuCakn#pxtOove#PMFDmsyKZWNXVLldzAfJRhwY,113.500000,1298.000000,45.000000,0.720930,1
16010304,S#qn#BIg#uHrC#ETfKR#zUVQoa#leAtdcG#FkbWJiPNXYZmMjwypDshxvLO,103.500000,1785.000000,45.000000,0.716049,1
16010305,w#Ym#pGg#NBOF#Jjdfl#sTcSRQ#MuoXrzV#hiEPkHDWAeLKtUvCaqbxZyIn,110.000000,1099.000000,43.000000,0.689024,1
16010306,U#Vl#yNI#HvTA#sFXOw#igGpKW#PfuqkrM#QctnBLRjdYEabJZDhmzSxoCe,124.000000,3321.000000,55.000000,0.562500,1
16010307,f#Ag#PEJ#NKoR#FetGq#msxlBy#TaciLhS#wYWUDMHrbZQkXuzdOVpCjnvI,149.500000,3691.000000,67.000000,0.510309,1
16010300,E#ha#tpF#YXLk#rixTu#RmsdWK#eqcIPOl#jNBoAMCHJyzvwbfVnQUZDgSG,151.000000,1554.000000,55.000000,0.545918,1
16010308,q#Ck#Wud#xzns#mfieV#XyPTDg#tcSFALJ#ZrpOowQbhGMNHRBYvUElaKIj,154.000000,2718.000000,48.000000,0.634615,1
16010310,V#Qw#tpk#hcXU#Wjfnz#aTDEAx#IiCNgPH#meydbloSrRYOvsZKLBqMJGuF,136.500000,2305.000000,50.000000,0.615789,1
16010311,x#fy#uap#VXTU#qJneh#iRPGNA#czoYtdB#FvMkOISZsLDrmbwlEQCHKgjW,156.000000,2049.000000,54.000000,0.612745,1
16010312,a#nh#fge#XZqc#OPJyA#tFpWko#UTLMjGC#DQbdIKBsVwSYilEmvRurHxzN,146.000000,3185.000000,51.000000,0.602151,1
16010313,A#qu#EKw#jnNk#zIXbc#GHmOPZ#delxDgi#oCLTvhtfpsFJBaWURVyQSMrY,150.000000,2694.000000,48.000000,0.586957,1
16010314,x#tA#iKS#Fspr#YLkyR#oEQCBj#PZuGhnq#WzbDeIUOJvHfVXdwcmgaMlNT,141.500000,2540.000000,51.000000,0.631068,1
16010315,u#BE#MFc#jsJd#ROhWp#itmIvY#rSUKCgo#ZkXbeLAaGyTlnxDHwzfQqNVP,109.000000,1391.000000,38.000000,0.693750,1
16010316,L#XC#adx#hrmt#TzPUe#YvFslb#pRZoSHn#BfwjAGgODJMuKqWiycNIQVkE,150.000000,2555.000000,45.000000,0.573034,1
16010309,Z#PV#hBk#iLRN#twJep#XGEcOn#DYFHTrf#CmqISgjQsvbzWoyUxKuaMlAd,133.000000,1771.000000,43.000000,0.619048,1
16010279,L#TX#yZl#CjbW#rORiQ#UDtNpd#hgvSAsn#cmHzxJBGfEwuKVaPkeYoFIMq,118.000000,1199.000000,61.000000,0.516129,1
16010299,S#ir#Exz#PaWN#OFRVs#keJQUH#mcTLpgt#DdKBuwlfqojMIvGCybXYAhZn,111.000000,1683.000000,55.000000,0.529762,1
16010297,z#uc#Bsf#jYSF#tPXQE#RIkKVb#rCiGelg#OLoNpqyxdAUMnHZDTaJmhwWv,129.500000,1743.000000,51.000000,0.582353,1
16010281,n#FW#sTM#lKEZ#tRCPA#kwDUQi#gbXOopv#aqNfcJHxIuzdLyGYhmjBeVrS,156.500000,2608.000000,62.000000,0.564220,1
16010282,g#yi#Udr#CWfB#bhLVD#npoHQN#exqPEwk#AXtMzZFOjJlvYsmSuRcKaTIG,135.000000,1938.000000,51.000000,0.611765,1
16010283,W#QA#Jti#ReTZ#MhflD#payncv#kIGLKSO#soBYdrVzjgHNEwFuPqXxUCmb,153.000000,4005.000000,47.000000,0.600000,1
16010284,u#Po#lGn#qawM#itgbk#JpTVDU#vRjySWZ#dmKNhAYcIEFrsBeOLQXfxHCz,123.000000,1812.000000,54.000000,0.556180,1
16010285,Z#na#zxg#QFUy#uorbV#RphlSN#tqwdjcC#LYDMAWkOvfKeBmXsIPHEGiJT,130.000000,1578.000000,59.000000,0.564516,1
16010286,O#cC#mev#sLSX#bTQIz#gGorpK#nPkUxwA#RYZdFEjfDualqBHJhyWNVMit,127.000000,4099.000000,64.000000,0.560185,1
16010287,Z#Qh#Jqw#dRWt#EgCNK#PzBcki#uXUnVmo#YFjvabrflTsexSHIGOMDpAyL,157.000000,2416.000000,56.000000,0.560000,1
16010298,g#SI#rQu#flik#tTHWm#DvXOdF#ZAecaMP#BRJosjCzULpYEyKNwqxhVbGn,140.500000,1518.000000,55.000000,0.542553,1
16010288,b#qY#LOA#VtDI#cJorW#TCkEeQ#wPiHGBM#SfmXZpduzRnUalKvxNjFsghy,110.500000,2702.000000,43.000000,0.675325,1
16010290,J#Md#wiK#sXpW#DmuIY#ogCjBZ#yHFTUSO#GNbEVxheRcnkvQALflPatzrq,129.500000,2482.000000,57.000000,0.500000,1
16010291,B#Ds#Fdv#bVYa#SuLIM#ezrNqH#iXRlEmw#JGonKyWUQCjcOxhTpgtkfAZP,164.000000,2433.000000,47.000000,0.586735,1
16010292,Y#sJ#Nui#BCVG#WpmPH#IclTDF#wxbQgME#LazkXrKOftdhUSvRAoqnjyeZ,97.000000,1676.000000,48.000000,0.574324,1
16010293,R#CA#nPr#HIVT#qENSD#FQKfGs#mJjuoxc#pwMaYhlOdXevzkUWyibZLtgB,119.500000,1657.000000,43.000000,0.643750,1
16010294,N#AI#Lzx#BfTK#jDdyY#ZFwoRh#QmPreqn#slWEptgvGOiaCcuJSMVXUbHk,150.000000,2209.000000,48.000000,0.621212,1
16010295,s#Xz#huK#HqFD#oBAnW#efOQmv#rPEgRMa#iGTILYJtcVNkdwljpbSxZUCy,81.500000,516.000000,28.000000,0.857143,1
16010296,L#Kz#bPn#IloY#sCDRZ#XSMfkx#HUwmrWN#EtBghTiQcFOvGeVpyjAdaJuq,112.000000,2927.000000,49.000000,0.552326,1
16010289,i#ya#RWo#AjKX#bdueY#gwHExs#zLIOJND#vCcPhlZUMSnkFfVrtqTQBpmG,127.500000,1761.000000,47.000000,0.608434,1
16010239,x#SZ#odA#fkbE#BeLNa#OPGMcj#tmVHgpl#wyuKDznrWvThYQXRFJCUIisq,106.500000,662.000000,37.000000,0.727848,1
16010277,V#ns#WSU#cvot#EOHNk#QhlZJb#PuriBma#AxgIqMTeGCYDwFjzpdLXRfyK,144.000000,4463.000000,75.000000,0.445946,1
16010237,N#av#yCe#pYth#PJoVz#AdkOjF#RbcGUuM#rWfBqQEwHSiLglIKDsnTXxmZ,139.500000,2728.000000,65.000000,0.500000,1
16010181,E#dD#Prk#ZfTL#bwthn#geoVUs#CcapBqQ#KIYzSyORWjxumXJMHvGFlNiA,152.500000,4597.000000,78.000000,0.441176,1
16010182,e#uT#EwJ#cxAp#ODlPi#yWStVR#GrZqNHn#CKUYLghdmosvXbaIFQjfMzBk,128.500000,1847.000000,46.000000,0.596386,1
16010183,V#IF#WDb#vAOf#CSjri#gZdeJB#kXGhETH#pmKoaUzcQuwnlyqMLYstxPRN,118.500000,1130.000000,46.000000,0.620482,1
16010184,I#Oa#xKc#RglA#HdNvB#ziCDXn#FfQupeW#sVUbqmMJoPLGShZTtwjyrYEk,79.000000,1045.000000,38.000000,0.795455,1
16010185,p#Vx#uyQ#gGAh#iXesN#SOkjbo#ZEqFCWM#mlnTJDUctPfKLwBzHdRvYrIa,154.000000,2123.000000,66.000000,0.475000,1
16010186,U#kn#eIT#XuJC#sFRjo#rSEfhv#ZwHdgby#GcQzpOitVmDWMxlLqYAPaBNK,128.500000,1821.000000,38.000000,0.662500,1
16010187,w#gA#xOP#XfYb#naJqh#THosIp#tRiUyBu#DCVMcKrzSNeEjmLvGWFQdZkl,135.000000,3403.000000,54.000000,0.560241,1
16010179,U#Tw#oYq#kLSZ#dNrcB#HQIbsv#FEDtnuG#gMCymxfeWRjVPahOJAlzKiXp,131.000000,2122.000000,58.000000,0.543956,1
16010188,E#xO#hkv#dtUi#ojrzS#KcMYun#FwfeZsG#NRblXmJHIBqgLpWQTyADaCPV,137.500000,3579.000000,48.000000,0.552083,1
16010190,n#AF#fma#jJKy#SHrzp#hdVvgo#IUZLReB#uNGOwscMWlCYxPTqkbDtXEQi,148.500000,1080.000000,37.000000,0.664835,1
16010191,R#Mm#fKU#AdVo#COHyL#IDsQaz#BhESglk#jpGFWnqYwcxTeZJrXPNuibtv,118.500000,1354.000000,50.000000,0.563953,1
16010192,e#bn#VKA#vlJm#SgMyX#GRTtUN#ckpdrWx#FzQqsCiYHaouhOfwEIZDBjLP,165.500000,3892.000000,59.000000,0.547619,1
16010193,q#bd#tLi#zurn#mQkCf#VsPWOZ#UcXDIST#oRxeKABNpJGMwjYavHFEhgly,121.500000,3269.000000,62.000000,0.615385,1
16010194,M#gf#Guo#bVvy#rhzeE#lLTBQP#UJipCad#mNYsKAZIxFWktOjDSHncXwqR,171.500000,2554.000000,53.000000,0.591346,1
16010195,y#ce#OBf#LIwk#RpCla#KsjHbZ#UtgEAGX#DzNMnJVqPoFWdTivxurmhSQY,159.500000,1761.000000,52.000000,0.646465,1
16010196,l#pS#Xmz#cNFK#kHTvV#LPesYf#qRrOUoE#iMnBWJubxDhgGQIZtjwdyACa,158.500000,3166.000000,54.000000,0.569307,1
16010189,l#cX#SOG#jKfE#PybLn#MwJhdA#ZvkszIp#rTYtBmoqWeNgCVDuFRHUQxia,142.000000,3658.000000,47.000000,0.563830,1
16010197,q#wi#CYe#zxtT#ESvyh#HWGDZA#LBVpdRP#UmbIkjsruNlgQOocXnaFKMJf,124.500000,1983.000000,46.000000,0.640449,1
16010178,L#rv#HMb#hdpl#toCsZ#PNFRgX#xUkefcu#iKVDqTWYwEAJIGmSajOzyQnB,164.000000,1987.000000,52.000000,0.578704,1
16010176,f#LX#uek#wOSt#DvCia#IcMENb#PlqQzrg#KsRWZmVdAjHYJxBhpTUoyGnF,185.500000,5053.000000,57.000000,0.659483,1
16010238,y#nc#kdz#pMox#SQvqY#FgVUut#fZIDwHa#eRhKJNCOXBsGblTrmEiPLWAj,137.500000,3501.000000,54.000000,0.574468,1
16010161,Z#Pg#NvB#iSlF#ywaDR#pMVJcm#sUxzIhX#GkrYjECoAfbOetLdHquKQWnT,156.500000,4381.000000,60.000000,0.479798,1
16010162,N#YH#wTG#OhIy#docqm#BEXRtU#zxSifZA#jvCVQlFkrWsgDuJnpePKLMab,118.500000,1960.000000,52.000000,0.630208,1
16010163,d#qY#WZa#XDFt#OJCKS#wfrenz#LMviUbV#IclGpPjByhHuogksAETRxNmQ,127.500000,1189.000000,45.000000,0.604651,1
16010164,M#wq#LlO#NEXc#uCKaI#dhtmop#iTGDRUj#xsAHgfBkWPYbFvyJnQeSrVzZ,117.000000,2507.000000,43.000000,0.636905,1
16010165,W#eL#imv#pMbC#wtZTJ#VrXYsd#zIKHFQB#qSugRojNEDxhAafOkyPUGnlc,105.500000,1330.000000,43.000000,0.588235,1
16010166,r#uJ#qza#lodX#RPMjn#gAHVDW#EOSpGCv#tFxiwKhIymTQfNYUbBZkseLc,130.000000,1462.000000,64.000000,0.494737,1
16010177,a#Do#kAm#SGBs#TUurW#RIMqEf#PhCcHxw#jQpiLOVYgvzJltyZbnNKdeXF,151.500000,3240.000000,50.000000,0.561728,1
16010167,d#QD#rLz#Nnom#JCyKO#UsbIEA#XtiZSvg#lWcRBjuFfhHPTYpqkxVGewaM,129.000000,2428.000000,55.000000,0.663265,1
16010169,j#oM#cNP#bwgK#zxBOi#YtHTQI#pEUAynZ#LmSaJsfluqDrGdRkFhCWXVve,139.500000,2275.000000,51.000000,0.595506,1
16010170,i#Rs#MWO#gEPN#cHGCY#qwtBon#IFhQUaf#XLSuJAzpjdmeKTxvDyVrkbZl,160.500000,3828.000000,50.000000,0.630682,1
16010171,n#jL#erF#tsYW#NMGIz#fuiTdg#ahDwQBA#qolKUxkpXVEvCcSmPbRHZyJO,155.000000,2695.000000,51.000000,0.584211,1
16010172,n#ut#bwM#aIYo#SzFXd#jTmCLq#ykRBAxN#QrPsfDUelhZOcvHKiVGgpJEW,133.500000,1449.000000,49.000000,0.607143,1
16010173,B#Dp#qNK#xkVn#CvXYW#PZQEdA#iHwlycf#MUhgFbjGtueTsSLJRzOIaorm,163.000000,2560.000000,63.000000,0.560748,1
16010174,Y#Tf#PBl#NsyS#LOVwp#qbMUei#AXukWKH#ErcjQaogDZtFJmIRzCGhnvdx,144.000000,3486.000000,56.000000,0.523810,1
16010175,V#Rv#Fbz#tTKh#xlOSI#iWdjna#eywCkrB#UmfgLopDGPAYEHNcXQZMJqus,164.000000,4753.000000,53.000000,0.545000,1
16010168,a#MZ#EUG#yorn#tBQcF#vlxJeg#fmOHWRk#wbADhsjdTYpNzLqKuCXVSPIi,134.500000,1365.000000,35.000000,0.804348,1
16010198,e#kv#tCD#Ldoh#UWcOF#qfpmnl#SwuryVj#ZYzRxsNaiMPEgBIHAbGXQJTK,146.500000,1555.000000,50.000000,0.634021,1
16010180,y#dw#GCr#BeHt#kzLsi#cVOIAm#SKDqQnx#jRlfuXNTFMhgYUPEpvbaoWJZ,146.000000,1563.000000,45.000000,0.629213,1
16010200,y#PH#QeY#fiJv#hRXGd#zrgsqV#LknbjxA#utcNpIWoCOMZlwSDKmaFETUB,131.000000,3161.000000,47.000000,0.603659,1
16010221,W#wK#heg#cvSV#rLsHa#okBMIA#zDndTuf#liOGFJYUtqQjmEyPbCxXNZRp,129.000000,3952.000000,82.000000,0.443966,1
16010222,X#Sb#luI#pUzF#gBQTn#RfdvjA#HhJWZLo#yetDYsiKkECmONMrwcVPqGax,163.500000,2203.000000,46.000000,0.670103,1
16010223,C#jb#FHa#WYPz#xBNQf#guGrnV#cvZdqDw#seJmoTSpiLEOtkXMIhRyKUlA,115.500000,872.000000,43.000000,0.650602,1
16010224,a#HX#ukZ#ypOP#KcTsW#VIMLNb#GdnhiQC#fxBSroFEDmgqAzlRtwYJejUv,116.500000,2504.000000,67.000000,0.537736,1
16010225,x#QG#uad#oyMg#ZRLAw#FJeKzk#CfTqmYV#BntsblicHUSNhprIjvDEXOWP,131.500000,2193.000000,54.000000,0.663366,1
16010226,O#lz#PdI#FkTw#naocr#gfHhAm#VSjpECy#KxXNuqiQJGWvDZLMbetBYRsU,160.000000,2931.000000,57.000000,0.560000,1
16010227,F#Yk#EQw#edan#sPNuR#vjHbCp#thJLKxV#mSIcrXfTlZDqOGBMogWzyUAi,142.500000,1579.000000,53.000000,0.569149,1
16010220,z#fw#lvO#hIQk#DSqoF#PZdVaR#xBMcbmW#jnXiugrestLKTAYJCpyHUNGE,125.500000,2866.000000,47.000000,0.627778,1
16010228,Q#DH#nBj#XJza#Gqlev#iZkhFr#KwmuCbV#gdpIcPMUOLRSoWEtYxNAsTyf,127.500000,2767.000000,45.000000,0.659091,1
16010230,n#Hy#zqB#KGmM#dUaeP#TLSkCr#VQDilvO#bXFgpjuJYWNohRfZEswtAxcI,162.500000,2673.000000,50.000000,0.569307,1
16010231,O#Zt#blf#wLua#gQkTy#hoNnvs#GjIpJCm#VDcFedBqSUMYXiARHPrKxEzW,152.000000,2458.000000,59.000000,0.589623,1
16010232,U#Yi#RTH#nNOl#ZWghd#vXGEPq#zAcQSFM#xpomCewDILKbJjyfaukVBtrs,129.500000,2058.000000,39.000000,0.680723,1
16010233,w#SR#pON#yYQG#qibCc#BsjDAk#graELuV#tzTZXKhFPxlWfUMndIHmJeov,105.000000,1631.000000,55.000000,0.571429,1
16010234,m#Zp#NtC#TRJL#Ouocy#DAYakn#UKbrqxi#MvSfEHGQhFgzlejBPwWVsdXI,122.500000,937.000000,58.000000,0.575581,1
16010235,s#yn#tWO#cjQN#mbKBM#GkzPoE#DVRXTvl#iFCZgxLdSYAIewhUJqfpaHur,135.000000,830.000000,48.000000,0.595506,0
16010199,w#Gz#MCa#ptvB#FfsZK#TVrebm#QjIcNXL#WElRhuHoJdkyiPxUDSgOAnYq,146.000000,2159.000000,55.000000,0.541237,1
16010229,y#Xe#zAp#MIaN#kSslG#WZvtVw#YqCfjKU#dobThOBLQixuFPRJHcnDgmrE,104.000000,1532.000000,37.000000,0.756250,1
16010219,v#QT#ebz#BOka#icYro#tFqPMn#ESAHlyW#UuVCpXIdmgJxGLNjfRZwhsKD,122.000000,1533.000000,62.000000,0.564516,1
16010236,n#eT#lZM#JPCz#WOjHc#RFiybN#sXxfIBr#GSVKaAoqUEhtDkvupmQdgLwY,89.000000,1059.000000,27.000000,0.786885,1
16010217,i#Em#VSg#jCZb#fuwqL#aoIpPB#dGFszJX#RYOlhyHWvTKceUkrNxMQtADn,135.000000,2170.000000,50.000000,0.605263,1
16010218,x#Fb#LRM#sZBS#GkdWE#QUvHpA#rDteJli#fjzXuITomKghqwcCVNYynaPO,150.000000,5053.000000,70.000000,0.448113,1
16010202,A#jC#DJg#FLQu#chUsB#oPmzGV#IvSNwnx#OYXZbEterRpqdWHyikTalfKM,96.500000,1612.000000,43.000000,0.635714,1
16010203,o#Av#pTa#WGIl#ftKkF#ebORgB#sqrCHux#YnzVUmDEwLNQiMXhcJjyZdSP,114.500000,3486.000000,54.000000,0.581395,1
16010204,B#oR#Avm#YXzn#IsKgq#UdHJeE#VtFpaPN#OCufQlbyiwMcWkjxSrDhLTGZ,136.500000,1038.000000,48.000000,0.593023,1
16010205,O#wz#PYl#Totn#qgDZf#rCNpSk#VJXaAQy#edBvIKMWRUcGFLuxsmHijhEb,143.000000,3042.000000,71.000000,0.491228,1
16010206,t#Ke#Skr#xyhf#VTZOW#EGAzQn#podcXbi#lYjuNDPFLwMHBICJgvamsRUq,146.000000,3570.000000,45.000000,0.623596,1
16010207,h#Ct#xsF#YURz#BpGie#ZuvSbl#rPAJocE#wOXLKmDIMyHknVNfqTQagjdW,133.000000,2595.000000,49.000000,0.646067,1
16010208,B#vK#FwT#Lpoc#VPfQu#UXjmEC#tqSZAsN#rzigOGeHDWdMbRanxkIlYJhy,161.000000,3761.000000,54.000000,0.590476,1
16010201,c#nC#fMT#BNLZ#wqyQt#lIiRHh#oKYEuDk#SUWmrXdaPOVsjFepxgAvJzGb,154.000000,4378.000000,53.000000,0.580000,1
16010210,s#PN#YLm#BdZh#kwRVG#KgHEST#baXpyzO#jiuqctJnArlCIfevDoQxFWUM,145.000000,2369.000000,50.000000,0.605000,1
16010211,N#Rr#cxb#lpAn#vHziq#hKkVgB#ouIZWdP#EYtUFCDXSLwsTGMQmJjefOay,138.000000,1738.000000,43.000000,0.629213,1
16010212,L#Ru#OJY#mMiK#ajnvF#IrQyCV#NsXdkTA#gStcHfWDqzxZPbpwoGeUhElB,120.000000,1414.000000,62.000000,0.510638,1
16010213,K#Go#CES#Hwsu#IeZvt#JLVjma#lFyxiOg#rndqTpNfAbUPQcWkhYXRMBzD,138.500000,2484.000000,36.000000,0.659091,1
16010214,l#Js#OqB#YZTP#wibMS#dxNanU#EvXHufm#FKCADWIpzcLykoRthegrVQGj,128.000000,2926.000000,50.000000,0.664948,1
16010215,H#oC#Eta#QNXr#uTRfj#qxhwLm#IpkcPFd#UlyZVbvSiWBesDngKYGMJAzO,132.500000,1956.000000,50.000000,0.625000,1
16010216,n#Kc#faB#MQSb#wrLNV#qTIuxX#WEhROpd#lGytmjeFUsoCvgkYHziAZJDP,100.500000,2173.000000,66.000000,0.520619,1
16010209,C#ts#ehF#SuxT#mUAqy#OBdWJX#gMNRaHV#QroLcDPvjnilZIbzpEwGfYkK,128.000000,3486.000000,53.000000,0.586022,1
16011058,h#al#QBt#WSgZ#rvmCz#ixJbEq#dDfXVRN#cpHesykuATnIoYMPjUFKOwLG,129.000000,1651.000000,43.000000,0.593750,1
16011059,U#MT#zef#Rspx#uKdFc#ZmvYWo#GEyhqbn#wAtLVgPOaIlCJjHDrXQSkNiB,128.000000,1332.000000,45.000000,0.651685,1
16011060,K#mG#nWV#PsHT#XtzED#CAquFJ#cZbNOoR#krUeMwvSBpQafxyiLlhIYdjg,138.000000,2209.000000,69.000000,0.495000,1
16011061,D#qJ#Zuc#GLnB#vOyrF#UxwoRh#lPpbgaN#siTeQjkSWVdMCtfKzHYmAIXE,127.000000,2278.000000,40.000000,0.678571,1
16011062,U#LR#bkZ#SdYi#uqDKB#IsVovt#crefACj#HJywmlxTzEagWMXFnOPhpQGN,123.000000,2628.000000,44.000000,0.625000,1
16011072,m#wD#aKX#ogjL#IWUku#PlySqv#bAQHtEp#MChBnxVzfJirNOYRZcseTFdG,162.500000,4096.000000,51.000000,0.618280,1
16011063,v#Za#UcJ#dyMz#pIXtN#urhlfH#esqDxAk#EBFKbLngPWTGRSiwQmoCVjOY,120.000000,1706.000000,51.000000,0.579787,1
16011067,c#uF#ZJl#Yhkx#rGTLU#PNXajO#BsWACot#dewzipqnmIvbgEfSDKVyHRQM,122.500000,1109.000000,40.000000,0.676471,1
16011065,A#nC#vsq#HRdN#BVXOD#FMKiJY#QPpykIo#zmclxgaLWUGhfEjretuTwSbZ,191.000000,5253.000000,56.000000,0.562500,1
16011066,S#fK#tYm#NBRi#kVQbM#ysTdEo#DjlPnWH#UArXIcqgvCLGpxOaJwzhueZF,134.500000,1531.000000,43.000000,0.660920,1
